,user_in_role_id,interval_end,sleep_awake_time,sleep_deep_time,sleep_light_time,sleep_tosleep_time,sleep_wakeup_num,cluster,max_probability
10,66,2017-01-02 10:33:00,0.25,0.9254385959999999,0.438271605,0.214285714,0.4,3,1.0
21,66,2017-01-03 09:15:00,0.363636364,0.333333333,0.75617284,0.28571428600000004,0.2,1,0.9922065048898363
24,66,2017-01-04 09:27:00,0.090909091,0.39473684200000003,0.614197531,0.0,0.4,2,0.9274159366275349
25,66,2017-01-05 10:28:00,0.318181818,0.346491228,0.87654321,0.28571428600000004,0.2,1,0.9977584755734857
26,66,2017-01-06 10:33:00,0.272727273,0.75,0.6759259259999999,0.214285714,0.2,1,0.9995479642254451
27,66,2017-01-07 08:55:00,0.159090909,0.35526315799999997,0.740740741,0.214285714,0.2,1,0.9995802559133331
28,66,2017-01-08 09:52:00,0.113636364,0.320175439,0.9722222220000001,0.17857142899999998,0.0,0,0.9998219774935808
29,66,2017-01-09 08:23:00,0.43181818200000005,0.530701754,0.524691358,0.25,0.2,1,0.9907805247674539
0,66,2017-01-10 08:09:00,0.204545455,0.0,0.833333333,0.214285714,0.2,1,0.9971150118713744
1,66,2017-01-11 08:11:00,0.363636364,0.11842105300000001,0.648148148,0.214285714,0.6,3,1.0
2,66,2017-01-12 07:00:00,0.13636363599999998,0.293859649,0.435185185,0.214285714,0.0,0,0.999712990781552
3,66,2017-01-13 06:56:00,0.272727273,0.298245614,0.413580247,0.214285714,0.2,1,0.9992214834768899
4,66,2017-01-14 09:04:00,0.159090909,0.456140351,0.62962963,0.25,0.0,0,0.9984780450416457
5,66,2017-01-15 08:46:00,0.295454545,0.557017544,0.608024691,0.214285714,0.4,3,1.0
6,66,2017-01-16 06:30:00,0.13636363599999998,0.36842105299999994,0.141975309,0.214285714,0.0,0,0.9999827202562103
7,66,2017-01-17 08:31:00,0.113636364,0.552631579,0.666666667,0.17857142899999998,0.0,0,0.9998507341990099
8,66,2017-01-18 07:00:00,0.113636364,0.17105263199999998,0.447530864,0.17857142899999998,0.0,0,0.999925942920079
9,66,2017-01-19 07:45:00,0.454545455,0.109649123,0.808641975,0.7142857140000001,0.0,3,1.0
11,66,2017-01-20 08:19:00,0.340909091,0.46491228100000004,0.5401234570000001,0.214285714,0.4,3,0.9999999999347438
12,66,2017-01-21 10:41:00,0.22727272699999998,0.75877193,0.682098765,0.17857142899999998,0.2,1,0.9979226005328224
13,66,2017-01-22 09:42:00,0.06818181799999999,0.486842105,0.8024691359999999,0.107142857,0.0,0,0.9997671963413175
14,66,2017-01-23 08:18:00,0.295454545,0.302631579,0.74382716,0.17857142899999998,0.2,1,0.9978358887654244
15,66,2017-01-24 06:53:00,0.045454545,0.557017544,0.191358025,0.071428571,0.0,0,0.9997130670583039
16,66,2017-01-25 07:00:00,0.204545455,0.425438596,0.580246914,0.17857142899999998,0.2,1,0.9994242319427543
17,66,2017-01-26 07:48:00,0.22727272699999998,0.35964912299999996,0.518518519,0.214285714,0.2,1,0.9998800381856235
18,66,2017-01-27 08:38:00,0.06818181799999999,0.38596491200000005,0.6975308640000001,0.0,0.2,2,0.9995996390356663
19,66,2017-01-28 08:36:00,0.409090909,0.289473684,0.450617284,0.214285714,0.2,1,0.998539427722264
20,66,2017-01-29 09:27:00,0.386363636,0.605263158,0.598765432,0.321428571,0.2,1,0.9771197787394094
22,66,2017-01-30 06:30:00,0.13636363599999998,0.289473684,0.04938271599999999,0.214285714,0.0,0,0.9999966427472567
23,66,2017-01-31 07:00:00,0.06818181799999999,0.245614035,0.484567901,0.107142857,0.0,0,0.9999532619490983
30,66,2017-02-01 09:17:00,0.22727272699999998,0.535087719,0.7222222220000001,0.214285714,0.4,3,1.0
41,66,2017-02-02 07:51:00,0.06818181799999999,0.31578947399999996,0.62345679,0.107142857,0.0,0,0.9999219408474243
49,66,2017-02-03 07:00:00,0.13636363599999998,0.526315789,0.404320988,0.214285714,0.0,0,0.9999075523121008
50,66,2017-02-04 08:28:00,0.045454545,0.23245614,0.632716049,0.071428571,0.0,0,0.9999026882640384
51,66,2017-02-05 11:03:00,0.454545455,0.9692982459999999,0.8209876540000001,0.214285714,0.2,1,0.8587140076806948
52,66,2017-02-06 06:10:00,0.13636363599999998,0.19736842100000002,0.367283951,0.214285714,0.0,0,0.9998770714429633
53,66,2017-02-07 07:00:00,0.22727272699999998,0.122807018,0.5555555560000001,0.25,0.2,1,0.998524992445771
54,66,2017-02-08 06:30:00,0.13636363599999998,0.50877193,0.216049383,0.214285714,0.0,0,0.9999681574949446
55,66,2017-02-09 06:40:00,0.204545455,0.013157895,0.49691358,0.321428571,0.0,0,0.9937484005776708
31,66,2017-02-10 06:38:00,0.13636363599999998,0.557017544,0.333333333,0.214285714,0.0,0,0.9998310529725829
32,66,2017-02-11 09:43:00,0.181818182,0.7894736840000001,0.456790123,0.214285714,0.2,1,0.9992860926991814
33,66,2017-02-12 08:31:00,0.22727272699999998,0.350877193,0.648148148,0.214285714,0.2,1,0.9996845107752778
34,66,2017-02-13 06:30:00,0.045454545,0.21052631600000002,0.34259259299999995,0.071428571,0.0,0,0.9999862666111887
35,66,2017-02-14 06:44:00,0.13636363599999998,0.43859649100000003,0.274691358,0.214285714,0.0,0,0.999974844519684
36,66,2017-02-15 06:30:00,0.022727273,0.25,0.50308642,0.035714286,0.0,0,0.9999648252574691
37,66,2017-02-16 06:30:00,0.13636363599999998,0.28070175399999997,0.41666666700000005,0.214285714,0.0,0,0.9999563091920001
38,66,2017-02-17 06:30:00,0.159090909,0.289473684,0.25308642,0.25,0.0,0,0.9999598875644641
39,66,2017-02-18 08:46:00,0.090909091,0.460526316,0.62037037,0.14285714300000002,0.0,0,0.9998819122861623
40,66,2017-02-19 09:24:00,0.318181818,0.228070175,0.978395062,0.28571428600000004,0.2,1,0.9841753586353673
42,66,2017-02-20 06:30:00,0.113636364,0.19736842100000002,0.47839506200000004,0.17857142899999998,0.0,0,0.9998998924035164
43,66,2017-02-21 06:11:00,0.204545455,0.307017544,0.324074074,0.214285714,0.2,1,0.9989135525359979
44,66,2017-02-22 06:52:00,0.272727273,0.346491228,0.40123456799999996,0.107142857,0.4,3,0.9999997506033962
45,66,2017-02-23 06:30:00,0.045454545,0.026315789,0.509259259,0.071428571,0.0,0,0.9998789701199716
46,66,2017-02-24 06:30:00,0.113636364,0.214912281,0.20061728399999998,0.17857142899999998,0.0,0,0.999988567316661
47,66,2017-02-25 09:43:00,0.159090909,0.526315789,0.666666667,0.14285714300000002,0.2,1,0.9980291354306405
48,66,2017-02-26 09:14:00,0.159090909,0.535087719,0.40123456799999996,0.214285714,0.2,1,0.9998306633178612
56,66,2017-03-16 08:16:00,0.295454545,0.298245614,0.404320988,0.214285714,0.2,1,0.9997326271221401
57,66,2017-03-17 07:54:00,0.181818182,0.38596491200000005,0.367283951,0.214285714,0.2,1,0.9995800799293099
58,66,2017-03-25 10:30:00,0.681818182,0.6184210529999999,0.901234568,1.0,0.2,3,1.0
59,66,2017-03-26 10:02:00,1.0,0.530701754,0.827160494,0.14285714300000002,0.6,3,1.0
60,66,2017-03-27 08:18:00,0.22727272699999998,0.36842105299999994,0.33950617299999997,0.107142857,0.2,1,0.9893726325142459
61,66,2017-03-28 08:43:00,0.22727272699999998,0.561403509,0.391975309,0.0,0.2,2,0.9978469330296237
62,66,2017-03-29 08:17:00,0.022727273,0.605263158,0.5,0.0,0.2,2,0.999560574722953
63,66,2017-03-30 09:37:00,0.159469697,0.614035088,0.49994856,0.179166667,0.2,1,0.9997856760160319
64,66,2017-03-31 09:12:00,0.272727273,0.50877193,0.657407407,0.214285714,0.2,1,0.9997349428276389
65,66,2017-04-01 09:03:00,0.22727272699999998,0.543859649,0.521604938,0.28571428600000004,0.2,1,0.9994833836709353
74,66,2017-04-02 09:16:00,0.204545455,0.41666666700000005,0.8888888890000001,0.25,0.2,1,0.9994964999445197
84,66,2017-04-03 08:04:00,0.22727272699999998,0.587719298,0.47839506200000004,0.214285714,0.2,1,0.999821526004155
86,66,2017-04-04 08:32:00,0.363636364,0.42105263200000004,0.537037037,0.107142857,0.2,1,0.9898060922892392
87,66,2017-04-05 08:04:00,0.363636364,0.289473684,0.5555555560000001,0.214285714,0.2,1,0.9991835036465029
88,66,2017-04-06 08:23:00,0.318181818,0.5482456139999999,0.530864198,0.214285714,0.2,1,0.9996463949144369
89,66,2017-04-07 08:12:00,0.272727273,0.442982456,0.5277777779999999,0.214285714,0.2,1,0.9996902927743387
90,66,2017-04-08 10:50:00,0.0,0.399122807,1.0,0.0,0.0,0,0.999011284667356
91,66,2017-04-09 12:10:00,0.613636364,1.0,0.805555556,0.28571428600000004,1.0,3,1.0
66,66,2017-04-10 07:19:00,0.0,0.114035088,0.484567901,0.0,0.0,0,0.9991050606543842
67,66,2017-04-11 08:10:00,0.340909091,0.131578947,0.762345679,0.17857142899999998,0.6,3,1.0
68,66,2017-04-12 08:48:00,0.295454545,0.17982456100000002,0.8580246909999999,0.17857142899999998,0.2,1,0.9911927007556205
69,66,2017-04-13 08:13:00,0.522727273,0.09649122800000001,0.456790123,0.0,0.8,3,1.0
70,66,2017-04-14 10:14:00,0.181818182,0.48245614,0.682098765,0.0,0.2,2,0.9957070677227902
71,66,2017-04-15 09:06:00,0.22727272699999998,0.671052632,0.46296296299999995,0.321428571,0.2,1,0.9980618511401672
72,66,2017-04-18 08:46:00,0.13636363599999998,0.456140351,0.574074074,0.107142857,0.2,1,0.9259404294630293
73,66,2017-04-19 08:06:00,0.363636364,0.328947368,0.660493827,0.17857142899999998,0.2,1,0.9991472776311674
75,66,2017-04-20 08:51:00,0.06818181799999999,0.504385965,0.660493827,0.0,0.2,2,0.9996663988665923
76,66,2017-04-21 09:14:00,0.22727272699999998,0.635964912,0.611111111,0.214285714,0.2,1,0.9998217847642653
77,66,2017-04-22 09:17:00,0.272727273,0.745614035,0.413580247,0.25,0.2,1,0.9995939535307008
78,66,2017-04-24 08:02:00,0.295454545,0.25,0.716049383,0.214285714,0.2,1,0.9995394751090473
79,66,2017-04-25 08:13:00,0.181818182,0.447368421,0.450617284,0.214285714,0.2,1,0.9995760067911802
80,66,2017-04-26 08:16:00,0.43181818200000005,0.429824561,0.632716049,0.6785714290000001,0.0,3,0.9999999999987494
81,66,2017-04-27 07:44:00,0.5,0.328947368,0.5123456789999999,0.214285714,0.4,3,1.0
82,66,2017-04-28 07:52:00,0.272727273,0.109649123,0.7777777779999999,0.17857142899999998,0.4,3,0.9999999736829753
83,66,2017-04-29 09:33:00,0.204545455,0.574561404,0.598765432,0.214285714,0.2,1,0.9992095657234197
85,66,2017-04-30 09:08:00,0.0,0.42097953200000005,0.821039095,0.0,0.0,0,0.9978249658378292
92,66,2017-05-01 09:27:00,0.43181818200000005,0.635964912,0.8302469140000001,0.214285714,0.6,3,1.0
100,66,2017-05-02 08:00:00,0.295454545,0.7149122809999999,0.34259259299999995,0.214285714,0.2,1,0.9990527411763296
106,66,2017-05-03 07:35:00,0.25,0.478070175,0.466049383,0.17857142899999998,0.2,1,0.9997639753979946
109,66,2017-05-04 08:00:00,0.295454545,0.31578947399999996,0.5,0.25,0.2,1,0.9997501978766259
110,66,2017-05-05 08:22:00,0.090909091,0.109649123,0.47839506200000004,0.0,0.2,2,0.9992354468682585
111,66,2017-05-06 10:35:00,0.204545455,0.815789474,0.814814815,0.214285714,0.2,1,0.9994991395571662
112,66,2017-05-07 07:36:00,0.204545455,0.561403509,0.330246914,0.25,0.2,1,0.9997994078656535
113,66,2017-05-08 07:28:00,0.363636364,0.407894737,0.481481481,0.214285714,0.2,1,0.9995329448804373
114,66,2017-05-09 08:14:00,0.13636363599999998,0.570175439,0.345679012,0.071428571,0.2,2,0.9134587113387881
93,66,2017-05-10 08:17:00,0.636363636,0.45168128700000004,0.577211934,0.571428571,0.4,3,1.0
94,66,2017-05-11 08:28:00,0.25,0.188596491,0.74382716,0.214285714,0.2,1,0.9988651110595776
95,66,2017-05-12 07:27:00,0.295454545,0.456140351,0.41049382700000003,0.17857142899999998,0.2,1,0.9996774951772954
96,66,2017-05-13 08:42:00,0.409090909,0.50877193,0.49074074100000004,0.214285714,0.2,1,0.9988696759192104
97,66,2017-05-14 08:44:00,0.06818181799999999,0.425438596,0.219135802,0.0,0.2,2,0.9999221196745856
98,66,2017-05-15 05:53:00,0.363636364,0.245614035,0.25308642,0.214285714,0.2,1,0.9983112098771773
99,66,2017-05-17 15:40:00,0.5,0.19736842100000002,0.219135802,0.0,0.4,3,0.9999999996317683
101,66,2017-05-24 02:18:00,0.0,0.24122807,0.0,0.0,0.0,0,0.9999421245451147
102,66,2017-05-25 04:52:00,0.409090909,0.048245614000000006,0.33950617299999997,0.214285714,0.4,3,0.9999999999995453
103,66,2017-05-26 07:31:00,0.159090909,0.307017544,0.49382716,0.214285714,0.2,1,0.9985146396099458
104,66,2017-05-28 10:28:00,0.659090909,0.513157895,0.944444444,0.28571428600000004,0.6,3,1.0
105,66,2017-05-29 09:31:00,0.340909091,0.662280702,0.728395062,0.35714285700000004,0.2,1,0.6305889247104364
107,66,2017-05-30 08:11:00,0.272727273,0.35964912299999996,0.46913580200000005,0.071428571,0.6,3,0.9999999963952177
108,66,2017-05-31 09:11:00,0.204545455,0.486915205,0.802417695,0.0,0.2,2,0.9892135005880474
115,66,2017-06-01 08:12:00,0.181818182,0.75,0.358024691,0.214285714,0.2,1,0.9997571315413065
125,66,2017-06-02 09:17:00,0.477272727,0.36842105299999994,0.793209877,0.28571428600000004,0.2,1,0.8682328835394935
134,66,2017-06-03 09:52:00,0.590909091,0.478070175,0.669753086,0.214285714,0.6,3,1.0
135,66,2017-06-04 08:57:00,0.477272727,0.6228070179999999,0.604938272,0.46428571399999996,0.4,3,1.0
136,66,2017-06-05 09:21:00,0.363636364,0.8771929820000001,0.382716049,0.214285714,0.4,3,0.9999999999947704
137,66,2017-06-06 08:19:00,0.25,0.38157894700000006,0.509259259,0.28571428600000004,0.2,1,0.998494336994395
138,66,2017-06-07 07:53:00,0.25,0.46929824600000003,0.435185185,0.214285714,0.2,1,0.999832128939928
139,66,2017-06-08 08:27:00,0.295454545,0.451754386,0.561728395,0.214285714,0.2,1,0.9996036070039417
140,66,2017-06-09 07:24:00,0.13636363599999998,0.39035087700000004,0.46296296299999995,0.214285714,0.0,0,0.9997899854865664
116,66,2017-06-10 08:44:00,0.204545455,0.20614035100000003,0.762345679,0.214285714,0.2,1,0.9993851670765505
117,66,2017-06-11 09:17:00,0.22727272699999998,0.736842105,0.5,0.0,0.2,2,0.9961549668127545
118,66,2017-06-12 07:37:00,0.295454545,0.162280702,0.62037037,0.214285714,0.2,1,0.9996224589934984
119,66,2017-06-13 07:43:00,0.181818182,0.214912281,0.5,0.214285714,0.2,1,0.9993892271482894
120,66,2017-06-14 07:08:00,0.43181818200000005,0.35526315799999997,0.45987654299999997,0.0,1.0,3,1.0
121,66,2017-06-15 07:42:00,0.204545455,0.35526315799999997,0.37037037,0.214285714,0.2,1,0.9995778679504583
122,66,2017-06-16 08:07:00,0.340909091,0.377192982,0.6975308640000001,0.214285714,0.2,1,0.9990558674001029
123,66,2017-06-17 09:36:00,0.13636363599999998,0.649122807,0.5462962960000001,0.214285714,0.0,0,0.9972342961548641
124,66,2017-06-19 07:53:00,0.204545455,0.320175439,0.324074074,0.0,0.2,2,0.986064111332398
126,66,2017-06-20 08:20:00,0.659090909,0.442982456,0.561728395,0.214285714,0.6,3,1.0
127,66,2017-06-21 07:39:00,0.204545455,0.307017544,0.6790123459999999,0.071428571,0.4,3,0.9850343342844462
128,66,2017-06-22 08:02:00,0.409090909,0.39035087700000004,0.549382716,0.214285714,0.4,3,0.9999999999976126
129,66,2017-06-23 07:45:00,0.159090909,0.372807018,0.574074074,0.14285714300000002,0.2,1,0.9979816700662228
130,66,2017-06-24 09:39:00,0.181818182,0.495614035,0.762345679,0.28571428600000004,0.2,1,0.9992020486170023
131,66,2017-06-25 07:54:00,0.045454545,0.188596491,0.518518519,0.214285714,0.2,1,0.9990639755453136
132,66,2017-06-26 08:01:00,0.204545455,0.763084795,0.370421811,0.214285714,0.2,1,0.999824899740394
133,66,2017-06-27 07:27:00,0.090909091,0.263157895,0.33950617299999997,0.0,0.2,2,0.999661132688907
